timestamp,ue_id,serving_cell_id,rsrp_serving,rsrq_serving,sinr,cqi,best_neighbor_cell_id,rsrp_neighbor,rsrq_neighbor,ue_speed,pos_x,pos_y,handover_event,target_cell_id,handover_soon
1688,11,1,-53.66,-3.0,18.89,13,0,-75.83,-20.0,18.32,945.1,186.74,0,-1,0
1689,11,1,-56.19,-3.0,13.92,10,3,-72.66,-16.65,18.32,926.86,185.01,0,-1,0
1690,11,1,-51.8,-3.0,18.95,13,0,-74.09,-20.0,18.32,908.57,185.95,0,-1,0
1691,11,1,-49.4,-3.0,19.24,13,0,-72.98,-20.0,18.32,890.24,185.8,0,-1,0
1692,11,1,-54.18,-3.0,17.71,12,3,-74.73,-20.0,18.32,872.61,180.82,0,-1,0
1693,11,1,-47.27,-3.0,23.71,15,3,-73.76,-20.0,18.32,854.43,178.55,0,-1,0
1694,11,1,-43.0,-3.0,26.76,15,0,-73.15,-20.0,18.32,836.31,175.82,0,-1,0
1695,11,1,-46.56,-3.0,22.89,15,3,-72.39,-20.0,18.32,818.2,173.04,0,-1,0
1696,11,1,-50.69,-3.0,16.71,12,0,-69.73,-19.14,18.32,800.27,169.29,0,-1,0
1697,11,1,-39.59,-3.0,28.75,15,0,-70.89,-20.0,18.32,782.04,167.43,0,-1,0
1698,11,1,-41.57,-3.0,26.2,15,0,-70.09,-20.0,18.32,763.72,167.69,0,-1,0
1699,11,1,-36.92,-3.0,30.0,15,0,-73.67,-20.0,18.32,746.42,173.72,0,-1,0
1700,11,1,-41.22,-3.0,26.64,15,0,-70.58,-20.0,18.32,728.85,178.92,0,-1,0
1701,11,1,-43.34,-3.0,24.48,15,0,-71.35,-20.0,18.32,711.0,183.06,0,-1,0
1702,11,1,-42.65,-3.0,20.97,13,0,-65.13,-20.0,18.32,693.85,189.53,0,-1,0
1703,11,1,-46.84,-3.0,18.72,13,0,-67.57,-20.0,18.32,677.51,197.8,0,-1,0
1704,11,1,-43.62,-3.0,19.23,13,0,-64.73,-20.0,18.32,660.87,205.48,0,-1,0
1705,11,1,-44.15,-3.0,20.25,13,0,-65.29,-20.0,18.32,643.44,211.13,0,-1,0
1706,11,1,-47.58,-3.0,17.12,12,0,-66.28,-18.79,18.32,625.62,215.4,0,-1,0
1707,11,1,-48.25,-3.0,15.82,11,0,-65.02,-16.89,18.32,607.59,212.12,0,-1,0
1708,11,1,-51.69,-3.0,11.21,9,0,-63.74,-12.37,18.32,589.51,209.14,0,-1,0
1709,11,1,-54.42,-3.0,6.98,7,0,-61.97,-8.35,18.32,572.01,203.74,0,-1,0
1710,11,1,-54.63,-3.0,8.08,7,0,-63.24,-9.24,18.32,556.24,194.4,0,-1,0
1711,11,1,-53.07,-3.0,10.47,9,0,-64.24,-11.54,18.32,542.34,182.46,0,-1,0
1712,11,1,-56.22,-3.0,5.82,6,0,-62.36,-7.15,18.32,529.08,169.82,0,-1,0
1713,11,1,-63.44,-3.63,-1.17,3,0,-62.71,-3.0,18.32,516.3,156.69,0,-1,0
1714,11,1,-58.25,-3.0,0.45,4,0,-58.86,-3.4,18.32,504.0,143.11,0,-1,0
1715,11,1,-64.77,-4.39,-2.43,2,0,-63.29,-3.0,18.32,492.25,129.05,0,-1,0
1716,11,1,-64.9,-4.87,-3.16,2,0,-62.29,-3.0,18.32,481.54,114.18,0,-1,1
1717,11,1,-66.04,-6.37,-5.24,1,0,-60.98,-3.0,18.32,468.56,101.25,0,-1,1
1718,11,1,-62.06,-5.31,-3.79,2,0,-58.41,-3.0,18.32,454.8,89.16,0,-1,1
1719,11,1,-64.29,-6.82,-5.81,1,0,-58.7,-3.0,18.32,441.23,76.84,1,0,0
1720,11,0,-58.35,-3.0,8.12,8,1,-67.23,-9.5,18.32,427.4,64.82,0,-1,0
1721,11,0,-58.52,-3.0,7.89,7,1,-67.11,-9.25,18.32,412.79,53.76,0,-1,0
1722,11,0,-61.76,-3.0,1.95,4,1,-64.24,-4.62,18.32,400.53,40.15,0,-1,0
1723,11,0,-60.09,-3.0,7.37,7,1,-68.45,-9.09,18.32,392.23,23.81,0,-1,0
1724,11,0,-62.21,-3.0,4.0,5,1,-67.08,-6.32,18.32,384.49,7.21,0,-1,0
1725,11,0,-62.52,-3.0,5.07,6,1,-68.3,-6.96,18.32,371.77,0.0,0,-1,0
1726,11,0,-57.72,-3.0,9.11,8,1,-67.5,-10.28,18.32,360.75,14.64,0,-1,0
1727,11,0,-59.73,-3.0,9.54,8,1,-70.49,-11.22,18.32,354.16,31.74,0,-1,0
1728,11,0,-54.59,-3.0,12.99,10,1,-68.33,-13.96,18.32,347.38,48.76,0,-1,0
1729,11,0,-59.22,-3.0,9.33,8,1,-71.25,-12.5,18.32,339.69,65.39,0,-1,0
1730,11,0,-52.75,-3.0,13.33,10,1,-67.97,-15.41,18.32,332.41,82.2,0,-1,0
1731,11,0,-53.19,-3.0,16.19,11,1,-72.4,-19.31,18.32,331.01,100.47,0,-1,0
1732,11,0,-47.22,-3.0,19.43,13,1,-68.73,-20.0,18.32,329.15,118.7,0,-1,0
1733,11,0,-45.41,-3.0,23.29,15,1,-71.17,-20.0,18.32,328.04,136.99,0,-1,0
1734,11,0,-46.69,-3.0,16.93,12,1,-64.23,-17.63,18.32,327.74,155.31,0,-1,0
1735,11,0,-46.53,-3.0,18.68,12,1,-67.5,-20.0,18.32,331.68,173.2,0,-1,0
1736,11,0,-49.57,-3.0,15.26,11,1,-65.84,-16.4,18.32,336.83,190.78,0,-1,0
1737,11,0,-46.73,-3.0,16.86,12,1,-65.38,-18.74,18.32,340.53,208.73,0,-1,0
1738,11,0,-42.64,-3.0,23.46,15,2,-69.18,-20.0,18.32,343.31,226.84,0,-1,0
1739,11,0,-43.93,-3.0,19.37,13,1,-65.11,-20.0,18.32,347.24,244.74,0,-1,0
1740,11,0,-47.88,-3.0,16.88,12,1,-66.26,-18.47,18.32,352.82,262.19,0,-1,0
1741,11,0,-46.08,-3.0,20.18,13,1,-69.17,-20.0,18.32,358.46,279.62,0,-1,0
1742,11,0,-45.84,-3.0,18.71,13,1,-66.34,-20.0,18.32,362.83,297.41,0,-1,0
1743,11,0,-48.46,-3.0,15.93,11,1,-66.71,-18.37,18.32,367.87,315.03,0,-1,0
1744,11,0,-52.13,-3.0,12.95,10,2,-68.9,-16.98,18.32,369.07,333.31,0,-1,0
1745,11,0,-49.9,-3.0,14.22,11,1,-66.31,-16.57,18.32,373.89,350.99,0,-1,0
1746,11,0,-50.91,-3.0,13.57,10,1,-67.57,-16.84,18.32,377.4,368.97,0,-1,0
1747,11,0,-56.68,-3.0,6.3,7,1,-66.75,-10.98,18.32,377.93,387.29,0,-1,0
1748,11,0,-56.01,-3.0,2.05,4,2,-58.84,-4.94,18.32,383.36,404.79,0,-1,0
1749,11,0,-59.33,-3.0,0.71,4,2,-61.33,-4.67,18.32,382.55,423.09,0,-1,0
1750,11,0,-59.34,-3.23,-0.43,3,2,-59.49,-3.38,18.32,380.53,441.3,0,-1,0
1751,11,0,-60.2,-3.0,0.77,4,2,-63.19,-5.63,18.32,382.99,459.46,0,-1,0
1752,11,0,-64.31,-4.74,-2.97,2,2,-62.4,-3.0,18.32,386.36,477.47,0,-1,0
1753,11,0,-63.94,-5.42,-3.95,2,2,-61.77,-3.25,18.32,392.03,494.89,0,-1,0
1754,11,0,-65.82,-6.68,-5.63,1,2,-61.68,-3.0,18.32,399.75,511.51,0,-1,0
1755,11,0,-60.47,-3.1,-0.17,3,2,-61.91,-4.54,18.32,405.2,529.0,0,-1,0
1756,11,0,-63.34,-5.61,-4.22,2,2,-60.93,-3.2,18.32,405.76,547.32,0,-1,0
1757,11,0,-61.67,-5.34,-3.83,2,2,-58.81,-3.0,18.32,409.66,565.22,0,-1,1
1758,11,0,-66.69,-9.81,-9.34,1,2,-57.89,-3.0,18.32,412.62,583.3,0,-1,1
1759,11,0,-65.59,-8.63,-7.99,1,2,-58.66,-3.0,18.32,411.42,601.59,0,-1,1
1760,11,0,-69.23,-14.14,-13.97,1,2,-55.9,-3.0,18.32,415.96,619.34,1,2,0
1761,11,2,-55.62,-3.0,8.46,8,0,-67.05,-12.01,18.32,422.94,636.28,0,-1,0
1762,11,2,-54.32,-3.0,8.21,8,3,-64.98,-11.27,18.32,427.38,654.06,0,-1,0
1763,11,2,-51.55,-3.0,12.98,10,3,-67.01,-15.67,18.32,430.49,672.11,0,-1,0
1764,11,2,-55.34,-3.0,6.78,7,3,-63.21,-8.7,18.32,431.82,690.39,0,-1,0
1765,11,2,-56.25,-3.0,3.99,5,3,-61.85,-7.05,18.32,429.71,708.59,0,-1,0
1766,11,2,-55.13,-3.0,7.93,7,3,-64.6,-10.12,18.32,426.78,726.67,0,-1,0
1767,11,2,-52.38,-3.0,8.97,8,3,-62.05,-10.19,18.32,422.27,744.44,0,-1,0
1768,11,2,-52.81,-3.0,12.2,10,3,-66.51,-13.96,18.32,424.57,762.61,0,-1,0
1769,11,2,-54.53,-3.0,7.36,7,3,-62.56,-8.76,18.32,428.76,780.45,0,-1,0
1770,11,2,-54.46,-3.0,6.11,7,3,-61.18,-7.68,18.32,432.38,798.41,0,-1,0
1771,11,2,-52.59,-3.0,6.3,7,3,-59.05,-7.37,18.32,435.98,816.38,0,-1,0
1772,11,2,-52.7,-3.0,7.92,7,3,-61.24,-9.19,18.32,440.23,834.2,0,-1,0
1773,11,2,-57.96,-3.0,6.04,7,3,-65.07,-8.08,18.32,443.84,852.16,0,-1,0
1774,11,2,-58.3,-3.0,5.63,6,3,-64.71,-7.46,18.32,445.46,870.41,0,-1,0
1775,11,2,-59.96,-3.0,0.84,4,3,-61.0,-3.65,18.32,450.41,888.06,0,-1,0
1776,11,2,-56.92,-3.0,4.95,6,3,-62.0,-6.29,18.32,456.7,905.26,0,-1,0
1777,11,2,-60.06,-3.0,1.61,4,3,-61.86,-4.08,18.32,463.11,922.43,0,-1,0
1778,11,2,-62.57,-4.51,-2.62,2,3,-60.12,-3.0,18.32,473.17,937.74,0,-1,0
1779,11,2,-63.12,-4.64,-2.82,2,3,-60.48,-3.0,18.32,486.35,950.48,0,-1,0
1780,11,2,-64.51,-3.95,-1.7,3,3,-63.01,-3.0,18.32,500.9,961.61,0,-1,0
1781,11,2,-64.22,-3.0,1.86,4,3,-66.58,-4.55,18.32,517.96,968.28,0,-1,0
1782,11,2,-67.9,-3.25,-0.47,3,3,-68.6,-3.96,18.32,534.22,976.74,0,-1,0
1783,11,2,-67.83,-4.8,-3.05,2,3,-65.72,-3.0,18.32,550.9,984.32,0,-1,0
1784,11,2,-63.76,-3.0,0.11,3,3,-64.21,-3.4,18.32,567.69,991.66,0,-1,1
1785,11,2,-72.08,-15.01,-14.87,1,3,-57.26,-3.0,18.32,584.05,999.91,0,-1,1
1786,11,2,-66.84,-8.79,-8.17,1,3,-58.74,-3.0,18.32,601.34,1000.0,0,-1,1
1787,11,2,-65.12,-5.2,-3.64,2,3,-61.68,-3.0,18.32,619.19,995.86,1,3,0
1788,11,3,-64.34,-3.0,4.74,6,2,-70.13,-7.05,18.32,637.3,993.1,0,-1,0
1789,11,3,-57.53,-3.0,11.22,9,2,-70.49,-13.28,18.32,655.62,993.6,0,-1,0
1790,11,3,-59.06,-3.0,10.39,9,2,-70.7,-12.02,18.32,673.93,994.2,0,-1,0
1791,11,3,-58.32,-3.0,12.56,10,2,-74.34,-16.26,18.32,692.23,995.09,0,-1,0
1792,11,3,-61.29,-3.0,9.79,8,2,-71.78,-10.92,18.32,710.29,998.2,0,-1,0
1793,11,3,-62.81,-3.0,8.61,8,2,-72.9,-10.65,18.32,727.65,1000.0,0,-1,0
1794,11,3,-57.15,-3.0,12.57,10,2,-71.23,-14.31,18.32,745.61,996.39,0,-1,0
1795,11,3,-56.63,-3.0,10.85,9,2,-69.8,-13.52,18.32,763.48,992.32,0,-1,0
1796,11,3,-62.51,-3.0,6.01,7,2,-69.86,-8.32,18.32,781.39,988.47,0,-1,0
1797,11,3,-58.92,-3.0,11.91,10,2,-73.59,-14.94,18.32,799.64,990.11,0,-1,0
1798,11,3,-61.06,-3.0,7.63,7,2,-70.13,-9.76,18.32,817.43,994.52,0,-1,0
1799,11,3,-60.93,-3.0,9.04,8,2,-72.46,-12.04,18.32,834.99,999.74,0,-1,0
0,12,0,-36.66,-3.0,30.0,15,2,-71.02,-20.0,16.82,191.92,234.67,0,-1,0
1,12,0,-33.29,-3.0,30.0,15,2,-69.79,-20.0,16.82,206.63,242.82,0,-1,0
2,12,0,-30.0,-3.0,30.0,15,2,-70.14,-20.0,16.82,221.29,251.09,0,-1,0
3,12,0,-30.0,-3.0,30.0,15,2,-71.63,-20.0,16.82,235.4,260.25,0,-1,0
4,12,0,-30.0,-3.0,30.0,15,1,-70.62,-20.0,16.82,249.61,269.27,0,-1,0
5,12,0,-30.0,-3.0,30.0,15,1,-68.5,-20.0,16.82,263.17,279.23,0,-1,0
6,12,0,-32.09,-3.0,30.0,15,2,-69.57,-20.0,16.82,275.86,290.27,0,-1,0
7,12,0,-37.96,-3.0,27.53,15,2,-67.83,-20.0,16.82,288.27,301.63,0,-1,0
8,12,0,-43.04,-3.0,21.47,14,2,-66.46,-20.0,16.82,301.26,312.33,0,-1,0
9,12,0,-47.64,-3.0,16.12,11,2,-66.36,-18.83,16.82,313.59,323.77,0,-1,0
10,12,0,-46.72,-3.0,18.15,12,1,-67.81,-20.0,16.82,326.89,334.08,0,-1,0
11,12,0,-48.3,-3.0,16.31,12,2,-66.98,-18.78,16.82,338.12,346.61,0,-1,0
12,12,0,-49.62,-3.0,13.58,10,2,-66.67,-17.24,16.82,349.97,358.55,0,-1,0
13,12,0,-53.93,-3.0,6.96,7,2,-63.78,-10.65,16.82,361.49,370.82,0,-1,0
14,12,0,-54.93,-3.0,10.74,9,1,-69.39,-14.81,16.82,373.75,382.34,0,-1,0
15,12,0,-53.55,-3.0,9.99,8,1,-66.6,-13.46,16.82,386.88,392.86,0,-1,0
16,12,0,-54.52,-3.0,9.12,8,2,-67.48,-13.46,16.82,402.01,400.21,0,-1,0
17,12,0,-61.84,-4.07,-1.92,3,1,-62.1,-4.33,16.82,416.6,408.59,0,-1,0
18,12,0,-62.68,-3.97,-1.75,3,2,-64.17,-5.45,16.82,432.64,413.69,0,-1,0
19,12,0,-57.41,-3.0,5.72,6,1,-65.2,-8.82,16.82,448.75,418.53,0,-1,0
20,12,0,-62.62,-4.27,-2.24,3,1,-63.05,-4.7,16.82,464.61,424.15,0,-1,0
21,12,0,-64.49,-6.31,-5.16,1,1,-62.82,-4.65,16.82,480.87,428.48,0,-1,0
22,12,0,-57.17,-3.0,4.39,6,1,-63.9,-8.08,16.82,497.56,430.55,0,-1,0
23,12,0,-66.07,-4.93,-3.24,2,1,-66.29,-5.15,16.82,514.3,428.84,0,-1,1
24,12,0,-67.01,-6.86,-5.85,1,1,-63.57,-3.42,16.82,530.94,426.34,0,-1,1
25,12,0,-64.59,-7.06,-6.11,1,1,-59.83,-3.0,16.82,547.76,426.26,0,-1,1
26,12,0,-65.86,-7.01,-6.04,1,1,-60.58,-3.0,16.82,564.54,427.53,1,1,0
27,12,1,-60.63,-3.0,1.04,4,3,-63.63,-5.53,16.82,581.22,429.78,0,-1,0
28,12,1,-58.33,-3.0,4.71,6,3,-64.97,-7.9,16.82,598.03,430.4,0,-1,0
29,12,1,-55.89,-3.0,4.83,6,0,-65.08,-10.43,16.82,614.85,429.94,0,-1,0
30,12,1,-59.07,-3.0,2.95,5,3,-64.9,-7.61,16.82,631.46,427.27,0,-1,0
31,12,1,-50.91,-3.0,11.61,9,3,-65.36,-14.74,16.82,648.26,426.45,0,-1,0
32,12,1,-55.95,-3.0,6.58,7,3,-64.62,-9.53,16.82,665.08,427.04,0,-1,0
33,12,1,-56.79,-3.0,5.21,6,3,-63.31,-7.66,16.82,681.73,429.41,0,-1,0
34,12,1,-53.51,-3.0,9.22,8,3,-64.55,-11.53,16.82,698.4,431.74,0,-1,0
35,12,1,-52.04,-3.0,10.39,9,3,-64.55,-12.89,16.82,715.09,429.59,0,-1,0
36,12,1,-57.2,-3.0,3.94,5,3,-62.2,-6.47,16.82,731.91,429.34,0,-1,0
37,12,1,-56.28,-3.0,6.17,7,3,-63.47,-8.12,16.82,748.62,427.42,0,-1,0
38,12,1,-52.15,-3.0,10.51,9,3,-63.54,-11.76,16.82,765.15,430.6,0,-1,0
39,12,1,-55.32,-3.0,6.35,7,3,-62.4,-7.98,16.82,781.86,432.56,0,-1,0
40,12,1,-54.21,-3.0,7.53,7,3,-62.18,-8.68,16.82,798.68,432.44,0,-1,0
41,12,1,-52.94,-3.0,10.7,9,3,-64.27,-11.69,16.82,815.22,429.36,0,-1,0
42,12,1,-53.12,-3.0,10.85,9,3,-64.58,-11.8,16.82,831.6,425.5,0,-1,0
43,12,1,-56.24,-3.0,7.42,7,3,-64.17,-8.65,16.82,848.31,423.59,0,-1,0
44,12,1,-56.36,-3.0,5.74,6,3,-62.71,-7.38,16.82,865.07,422.03,0,-1,0
45,12,1,-57.16,-3.0,5.1,6,3,-63.0,-7.01,16.82,881.86,421.07,0,-1,0
46,12,1,-56.43,-3.0,7.48,7,3,-64.72,-9.01,16.82,898.69,421.34,0,-1,0
47,12,1,-61.56,-3.0,4.02,5,3,-66.61,-6.5,16.82,915.46,419.99,0,-1,0
48,12,1,-59.31,-3.0,4.44,6,3,-64.31,-6.33,16.82,932.28,419.78,0,-1,0
49,12,1,-60.61,-3.0,7.44,7,3,-68.59,-8.7,16.82,949.03,421.39,0,-1,0
50,12,1,-61.1,-3.0,5.83,6,3,-67.75,-7.65,16.82,965.68,423.79,0,-1,0
51,12,1,-62.12,-3.0,6.48,7,3,-70.95,-9.71,16.82,981.99,427.93,0,-1,0
52,12,1,-62.46,-3.0,6.34,7,3,-70.02,-8.47,16.82,998.48,431.29,0,-1,0
53,12,1,-66.45,-3.73,-1.33,3,3,-65.7,-3.0,16.82,1000.0,431.67,0,-1,0
54,12,1,-60.1,-3.0,5.88,6,3,-66.75,-7.65,16.82,983.19,432.29,0,-1,0
55,12,1,-61.64,-3.0,3.22,5,3,-65.4,-5.46,16.82,966.55,434.8,0,-1,0
56,12,1,-62.51,-3.0,3.85,5,3,-68.83,-7.82,16.82,950.44,439.64,0,-1,0
57,12,1,-60.22,-3.0,5.38,6,3,-66.13,-7.02,16.82,935.15,446.66,0,-1,0
58,12,1,-59.49,-3.0,1.53,4,3,-61.2,-4.02,16.82,918.36,447.78,0,-1,0
59,12,1,-59.56,-3.0,1.95,4,3,-61.76,-4.34,16.82,901.91,451.31,0,-1,0
60,12,1,-61.0,-3.0,2.31,4,3,-63.91,-4.92,16.82,885.41,447.99,0,-1,0
61,12,1,-57.35,-3.0,5.98,7,3,-63.98,-7.61,16.82,868.65,446.53,0,-1,0
62,12,1,-57.23,-3.0,6.04,7,3,-64.07,-7.81,16.82,851.99,448.84,0,-1,0
63,12,1,-55.74,-3.0,5.4,6,3,-61.62,-6.99,16.82,835.96,453.96,0,-1,0
64,12,1,-58.03,-3.0,3.31,5,3,-62.06,-5.69,16.82,819.72,458.39,0,-1,0
65,12,1,-55.3,-3.0,4.67,6,3,-60.36,-6.33,16.82,804.03,464.44,0,-1,0
66,12,1,-58.73,-3.82,-1.5,3,3,-57.52,-3.0,16.82,789.02,472.06,0,-1,0
67,12,1,-57.76,-3.0,3.9,5,3,-62.47,-6.2,16.82,772.99,477.16,0,-1,0
68,12,1,-56.26,-3.0,1.5,4,3,-58.01,-4.07,16.82,756.42,480.09,0,-1,0
69,12,1,-54.97,-3.0,5.49,6,3,-61.0,-7.11,16.82,739.9,476.93,0,-1,0
70,12,1,-56.27,-3.0,3.87,5,3,-61.3,-6.53,16.82,723.37,473.76,0,-1,0
71,12,1,-59.15,-3.0,1.46,4,3,-61.53,-4.72,16.82,706.83,470.72,0,-1,0
72,12,1,-56.29,-3.0,5.97,7,3,-63.52,-8.21,16.82,690.77,465.69,0,-1,0
73,12,1,-56.93,-3.0,5.24,6,3,-63.86,-8.06,16.82,675.04,459.72,0,-1,0
74,12,1,-58.83,-3.0,2.33,4,3,-62.84,-6.01,16.82,658.8,455.3,0,-1,0
75,12,1,-56.09,-3.0,7.53,7,3,-66.45,-11.07,16.82,643.08,449.32,0,-1,0
76,12,1,-58.71,-3.0,3.14,5,3,-63.76,-6.76,16.82,627.78,442.32,0,-1,0
77,12,1,-58.38,-3.0,1.48,4,3,-61.38,-5.34,16.82,613.97,432.71,0,-1,0
78,12,1,-57.13,-3.0,3.86,5,0,-63.7,-8.06,16.82,600.33,422.86,0,-1,0
79,12,1,-58.5,-3.0,3.0,5,0,-64.48,-7.74,16.82,584.99,415.94,0,-1,0
80,12,1,-54.9,-3.0,6.29,7,3,-64.62,-10.64,16.82,569.19,410.15,0,-1,0
81,12,1,-59.77,-3.0,1.7,4,0,-65.42,-7.89,16.82,553.21,404.89,0,-1,0
82,12,1,-59.37,-3.0,2.41,5,0,-64.1,-6.69,16.82,537.17,399.82,0,-1,0
83,12,1,-58.48,-3.0,3.57,5,0,-64.83,-7.94,16.82,520.64,396.71,0,-1,0
84,12,1,-61.45,-3.35,-0.65,3,0,-62.13,-4.03,16.82,505.63,389.1,0,-1,0
85,12,1,-65.88,-7.4,-6.53,1,0,-60.74,-3.0,16.82,490.57,381.59,0,-1,0
86,12,1,-63.96,-5.53,-4.11,2,0,-62.43,-4.0,16.82,475.12,374.93,0,-1,1
87,12,1,-63.21,-5.43,-3.96,2,0,-60.07,-3.0,16.82,458.82,370.76,0,-1,1
88,12,1,-61.02,-5.34,-3.84,2,0,-57.99,-3.0,16.82,442.01,371.37,0,-1,1
89,12,1,-61.0,-5.92,-4.64,2,0,-56.84,-3.0,16.82,425.36,373.79,1,0,0
90,12,0,-54.1,-3.0,7.73,7,2,-64.95,-11.52,16.82,409.62,379.74,0,-1,0
91,12,0,-55.3,-3.0,4.6,6,2,-62.91,-8.91,16.82,393.58,384.83,0,-1,0
92,12,0,-54.9,-3.0,6.82,7,2,-63.89,-9.81,16.82,378.28,391.81,0,-1,0
93,12,0,-54.16,-3.0,8.73,8,1,-65.24,-11.62,16.82,363.6,400.03,0,-1,0
94,12,0,-51.4,-3.0,11.66,9,2,-65.29,-14.17,16.82,350.9,411.06,0,-1,0
95,12,0,-57.96,-3.0,5.5,6,2,-66.97,-10.09,16.82,342.77,425.79,0,-1,0
96,12,0,-57.19,-3.0,6.3,7,2,-65.77,-9.5,16.82,336.78,441.52,0,-1,0
97,12,0,-60.19,-3.0,0.12,3,2,-61.5,-4.26,16.82,329.91,456.88,0,-1,0
98,12,0,-56.78,-3.0,3.39,5,2,-60.98,-5.84,16.82,322.69,472.07,0,-1,0
99,12,0,-62.06,-4.71,-2.92,2,2,-60.15,-3.0,16.82,316.84,487.85,0,-1,0
100,12,0,-57.43,-3.0,2.02,4,2,-60.24,-4.92,16.82,311.59,503.84,0,-1,0
101,12,0,-59.36,-3.26,-0.48,3,2,-59.82,-3.72,16.82,304.61,519.14,0,-1,1
102,12,0,-61.9,-5.4,-3.92,2,2,-58.52,-3.0,16.82,297.06,534.18,0,-1,1
103,12,0,-60.76,-6.98,-6.01,1,2,-55.01,-3.0,16.82,291.26,549.97,0,-1,1
104,12,0,-58.8,-7.23,-6.32,1,2,-52.57,-3.0,16.82,284.1,565.2,1,2,0
105,12,2,-49.19,-3.0,15.02,11,0,-65.31,-16.26,16.82,280.29,581.58,0,-1,0
106,12,2,-50.19,-3.0,11.04,9,0,-62.13,-12.27,16.82,274.94,597.54,0,-1,0
107,12,2,-49.9,-3.0,15.84,11,0,-68.12,-18.33,16.82,267.32,612.53,0,-1,0
108,12,2,-49.22,-3.0,14.95,11,0,-65.1,-16.01,16.82,257.87,626.46,0,-1,0
109,12,2,-46.19,-3.0,18.13,12,0,-65.52,-19.4,16.82,248.06,640.13,0,-1,0
110,12,2,-45.02,-3.0,21.31,14,0,-69.24,-20.0,16.82,237.66,653.35,0,-1,0
111,12,2,-39.44,-3.0,24.96,15,0,-66.39,-20.0,16.82,226.74,666.15,0,-1,0
112,12,2,-42.5,-3.0,23.35,15,0,-67.52,-20.0,16.82,215.63,678.79,0,-1,0
113,12,2,-39.46,-3.0,27.12,15,0,-69.13,-20.0,16.82,204.92,691.77,0,-1,0
114,12,2,-38.7,-3.0,27.16,15,0,-69.3,-20.0,16.82,195.03,705.37,0,-1,0
115,12,2,-35.54,-3.0,30.0,15,0,-71.5,-20.0,16.82,187.96,720.64,0,-1,0
116,12,2,-37.86,-3.0,30.0,15,3,-73.44,-20.0,16.82,181.29,736.09,0,-1,0
117,12,2,-38.45,-3.0,28.06,15,0,-69.83,-20.0,16.82,173.02,750.74,0,-1,0
118,12,2,-44.95,-3.0,24.84,15,3,-73.52,-20.0,16.82,163.96,764.92,0,-1,0
119,12,2,-42.56,-3.0,22.8,15,3,-66.74,-20.0,16.82,156.02,779.75,0,-1,0
120,12,2,-50.17,-3.0,20.5,13,0,-74.1,-20.0,16.82,148.24,794.67,0,-1,0
121,12,2,-50.89,-3.0,18.48,12,3,-70.81,-19.99,16.82,140.44,809.58,0,-1,0
122,12,2,-50.08,-3.0,20.8,13,0,-73.48,-20.0,16.82,135.27,825.59,0,-1,0
123,12,2,-52.64,-3.0,18.35,12,3,-74.41,-20.0,16.82,131.72,842.03,0,-1,0
124,12,2,-53.24,-3.0,17.51,12,0,-73.38,-20.0,16.82,126.43,858.01,0,-1,0
125,12,2,-54.5,-3.0,15.26,11,3,-71.14,-16.77,16.82,120.88,873.89,0,-1,0
126,12,2,-59.31,-3.0,12.31,10,3,-75.58,-16.51,16.82,113.85,889.18,0,-1,0
127,12,2,-59.27,-3.0,11.19,9,3,-73.47,-14.52,16.82,105.68,903.88,0,-1,0
128,12,2,-59.57,-3.0,13.31,10,0,-75.83,-16.46,16.82,96.51,917.99,0,-1,0
129,12,2,-57.83,-3.0,14.74,11,3,-75.85,-18.16,16.82,91.41,934.03,0,-1,0
130,12,2,-59.57,-3.0,13.4,10,3,-74.78,-15.4,16.82,85.33,949.71,0,-1,0
131,12,2,-65.22,-3.0,7.95,7,0,-76.52,-11.95,16.82,81.72,966.15,0,-1,0
132,12,2,-60.93,-3.0,12.58,10,3,-76.49,-15.8,16.82,81.02,982.96,0,-1,0
133,12,2,-60.38,-3.0,12.75,10,0,-76.25,-16.09,16.82,81.6,999.77,0,-1,0
134,12,2,-62.62,-3.0,11.59,9,3,-77.47,-15.14,16.82,82.07,1000.0,0,-1,0
135,12,2,-61.66,-3.0,10.94,9,0,-75.11,-13.78,16.82,82.41,983.18,0,-1,0
136,12,2,-61.57,-3.0,10.32,9,3,-74.61,-13.43,16.82,84.44,966.48,0,-1,0
137,12,2,-59.13,-3.0,12.96,10,3,-75.39,-16.47,16.82,84.71,949.65,0,-1,0
138,12,2,-58.19,-3.0,13.27,10,3,-73.73,-15.74,16.82,84.73,932.83,0,-1,0
139,12,2,-56.28,-3.0,15.67,11,3,-74.45,-18.29,16.82,86.04,916.06,0,-1,0
140,12,2,-57.51,-3.0,13.31,10,3,-73.53,-16.21,16.82,91.18,900.03,0,-1,0
141,12,2,-54.95,-3.0,16.33,12,3,-75.19,-20.0,16.82,99.8,885.59,0,-1,0
142,12,2,-53.25,-3.0,16.21,11,3,-72.12,-18.97,16.82,109.83,872.07,0,-1,0
143,12,2,-56.14,-3.0,15.39,11,3,-74.22,-18.21,16.82,118.11,857.43,0,-1,0
144,12,2,-51.17,-3.0,18.48,12,0,-71.96,-20.0,16.82,124.38,841.82,0,-1,0
145,12,2,-46.82,-3.0,20.98,13,3,-70.3,-20.0,16.82,131.72,826.68,0,-1,0
146,12,2,-48.88,-3.0,19.98,13,0,-70.92,-20.0,16.82,143.4,814.56,0,-1,0
